player_name,over,min_runs,max_runs,avg_runs
M Vijay,12,0,12,4.285714285714286
M Vijay,13,0,11,4.666666666666667
M Vijay,14,0,13,5.461538461538462
M Vijay,15,1,19,6.375
M Vijay,16,1,10,3.7142857142857144
M Vijay,17,0,17,4.75
M Vijay,18,0,13,5.0
M Vijay,19,3,6,4.5
M Vohra,0,0,8,1.8275862068965518
M Vohra,1,0,12,3.2285714285714286
M Vohra,2,0,14,2.727272727272727
M Vohra,3,0,21,5.647058823529412
M Vohra,4,0,14,5.24
M Vohra,5,0,14,4.869565217391305
M Vohra,6,0,7,2.857142857142857
M Vohra,7,0,11,3.625
M Vohra,8,0,11,3.75
M Vohra,9,0,7,2.8461538461538463
M Vohra,10,0,14,3.5454545454545454
M Vohra,11,0,8,2.5714285714285716
M Vohra,12,0,10,5.6
M Vohra,13,0,4,2.3333333333333335
M Vohra,14,11,12,11.5
M Vohra,15,6,20,13.0
M Vohra,16,0,5,2.5
M Vohra,17,0,11,4.75
M Vohra,18,0,5,2.5
M Vohra,19,7,7,7.0
M de Lange,17,1,1,1.0
M de Lange,18,0,0,0.0
MA Agarwal,0,0,15,3.1666666666666665
MA Agarwal,1,0,14,3.710144927536232
MA Agarwal,2,0,16,4.243243243243243
MA Agarwal,3,0,18,4.262295081967213
MA Agarwal,4,0,16,3.262295081967213
MA Agarwal,5,0,9,2.8085106382978724
MA Agarwal,6,0,10,2.888888888888889
MA Agarwal,7,0,17,4.4
MA Agarwal,8,0,15,3.7560975609756095
MA Agarwal,9,0,16,3.625
MA Agarwal,10,0,13,4.142857142857143
MA Agarwal,11,0,10,4.24
MA Agarwal,12,0,11,3.0
MA Agarwal,13,1,9,3.3684210526315788
MA Agarwal,14,0,16,4.625
MA Agarwal,15,0,14,4.916666666666667
MA Agarwal,16,1,12,6.111111111111111
MA Agarwal,17,0,17,5.75
MA Agarwal,18,0,12,7.2
MA Agarwal,19,0,24,12.75
MA Khote,13,2,2,2.0
MA Khote,14,1,3,2.0
MA Khote,15,6,6,6.0
MA Khote,16,1,1,1.0
MA Khote,17,1,4,2.5
MA Khote,18,1,1,1.0
MA Khote,19,4,4,4.0
MA Starc,9,6,6,6.0
MA Starc,10,1,1,1.0
MA Starc,11,1,3,2.0
MA Starc,12,1,3,2.0
MA Starc,13,3,5,4.333333333333333
MA Starc,14,1,6,3.0
MA Starc,15,1,2,1.2
MA Starc,16,0,4,1.8
MA Starc,17,0,7,1.4285714285714286
MA Starc,18,1,6,2.7142857142857144
MA Starc,19,0,9,2.3636363636363638
MA Wood,15,1,1,1.0
MA Wood,16,0,0,0.0
MA Wood,18,1,1,1.0
MA Wood,19,0,10,5.0
MC Henriques,0,0,0,0.0
MC Henriques,1,2,4,3.3333333333333335
MC Henriques,2,0,5,2.3333333333333335
MC Henriques,3,1,8,3.0
MC Henriques,4,0,11,3.5
MC Henriques,5,1,12,4.142857142857143
MC Henriques,6,0,20,4.684210526315789
MC Henriques,7,1,10,3.2777777777777777
MC Henriques,8,0,13,3.142857142857143
MC Henriques,9,0,11,3.130434782608696
MC Henriques,10,0,11,2.875
MC Henriques,11,0,8,2.5
MC Henriques,12,0,3,1.7894736842105263
MC Henriques,13,0,11,2.3
MC Henriques,14,0,12,3.8
MC Henriques,15,0,12,2.5
MC Henriques,16,0,12,5.0625
MC Henriques,17,0,13,4.75
MC Henriques,18,0,14,4.8
MC Henriques,19,0,10,4.6923076923076925
MC Juneja,1,2,2,2.0
MC Juneja,2,4,4,4.0
MC Juneja,3,2,2,2.0
MC Juneja,4,9,9,9.0
MC Juneja,5,0,1,0.75
MC Juneja,6,1,3,1.5
MC Juneja,7,1,2,1.6
MC Juneja,8,0,10,4.8
MC Juneja,9,1,2,1.5
MC Juneja,10,3,5,3.6666666666666665
MC Juneja,11,0,6,2.6
MC Juneja,12,1,3,1.75
MC Juneja,13,0,1,0.75
MC Juneja,14,3,7,5.0
MC Juneja,15,5,7,6.0
MC Juneja,16,1,2,1.5
MC Juneja,17,1,1,1.0
MD Mishra,0,1,4,2.5
MD Mishra,1,0,5,2.857142857142857
MD Mishra,2,0,6,1.1111111111111112
MD Mishra,3,0,14,7.0
MD Mishra,4,0,6,2.3333333333333335
MD Mishra,5,0,8,3.8333333333333335
MD Mishra,6,1,8,3.75
MD Mishra,7,1,2,1.25
MD Mishra,8,1,8,4.5
MD Mishra,9,11,11,11.0
MD Mishra,10,1,7,4.0
MD Mishra,11,1,1,1.0
MD Mishra,12,0,8,2.6666666666666665
MD Mishra,13,1,5,3.0
MD Mishra,14,1,1,1.0
MD Mishra,15,2,2,2.0
MD Mishra,16,2,3,2.5
MD Mishra,17,0,2,1.0
MD Mishra,18,16,16,16.0
MD Shanaka,5,0,0,0.0
MD Shanaka,7,4,4,4.0
MD Shanaka,8,2,2,2.0
MD Shanaka,9,11,11,11.0
MD Shanaka,10,0,0,0.0
MD Shanaka,14,0,0,0.0
MD Shanaka,15,0,0,0.0
MD Shanaka,17,2,2,2.0
MD Shanaka,18,6,6,6.0
MD Shanaka,19,1,1,1.0
MDKJ Perera,0,0,4,2.0
MDKJ Perera,1,1,1,1.0
MDKJ Perera,2,9,9,9.0
MEK Hussey,0,0,8,2.5
MEK Hussey,1,0,10,2.813953488372093
MEK Hussey,2,0,14,3.75
MEK Hussey,3,0,13,3.871794871794872
MEK Hussey,4,0,11,3.5609756097560976
MEK Hussey,5,0,11,4.264705882352941
MEK Hussey,6,0,7,2.3513513513513513
MEK Hussey,7,0,11,2.9444444444444446
MEK Hussey,8,0,12,3.911764705882353
MEK Hussey,9,0,10,3.176470588235294
MEK Hussey,10,0,12,4.214285714285714
MEK Hussey,11,0,13,3.64
MEK Hussey,12,0,11,3.3333333333333335
MEK Hussey,13,1,12,3.9
MEK Hussey,14,0,15,5.105263157894737
MEK Hussey,15,1,14,6.466666666666667
MEK Hussey,16,0,12,4.75
MEK Hussey,17,0,14,4.909090909090909
MEK Hussey,18,1,9,4.666666666666667
MEK Hussey,19,0,11,4.166666666666667
MF Maharoof,6,1,1,1.0
MF Maharoof,7,1,1,1.0
MF Maharoof,8,2,2,2.0
MF Maharoof,9,3,3,3.0
MF Maharoof,10,0,17,6.0
MF Maharoof,11,4,5,4.333333333333333
MF Maharoof,12,0,1,0.5
MF Maharoof,13,1,1,1.0
MF Maharoof,14,2,2,2.0
MF Maharoof,15,0,3,1.1428571428571428
MF Maharoof,16,0,11,5.285714285714286
MF Maharoof,17,0,7,3.142857142857143
MF Maharoof,18,6,26,13.666666666666666
MF Maharoof,19,1,9,5.4
MG Bracewell,4,1,1,1.0
MG Bracewell,5,1,1,1.0
MG Bracewell,6,2,2,2.0
MG Bracewell,7,1,1,1.0
MG Bracewell,8,2,2,2.0
MG Bracewell,9,1,5,3.0
MG Bracewell,10,7,9,8.0
MG Bracewell,11,0,5,2.5
MG Bracewell,12,9,9,9.0
MG Bracewell,13,2,2,2.0
MG Bracewell,15,2,2,2.0
MG Bracewell,16,1,1,1.0
MG Bracewell,17,1,1,1.0
MG Bracewell,18,2,4,3.0
MG Bracewell,19,1,2,1.5
MG Johnson,7,1,1,1.0
MG Johnson,8,0,0,0.0
MG Johnson,11,1,1,1.0
MG Johnson,12,0,0,0.0
MG Johnson,13,0,2,1.0
MG Johnson,14,1,5,3.0
MG Johnson,15,1,6,2.6666666666666665
MG Johnson,16,0,4,1.2
MG Johnson,17,0,9,3.3
MG Johnson,18,0,8,1.6842105263157894
MG Johnson,19,0,10,3.9
MJ Clarke,0,1,2,1.3333333333333333
MJ Clarke,1,0,5,2.5
MJ Clarke,2,1,10,4.25
MJ Clarke,3,0,7,2.25
MJ Clarke,4,0,9,3.75
MJ Clarke,5,1,12,5.25
MJ Clarke,6,0,2,1.5
MJ Clarke,7,2,3,2.3333333333333335
MJ Clarke,8,0,2,1.0
MJ Clarke,9,1,1,1.0
MJ Clarke,10,1,1,1.0
MJ Clarke,11,5,5,5.0
MJ Guptill,0,0,9,3.6666666666666665
MJ Guptill,1,1,15,5.2
MJ Guptill,2,0,14,3.8
MJ Guptill,3,0,9,3.5555555555555554
MJ Guptill,4,1,7,4.285714285714286
MJ Guptill,5,0,9,3.2857142857142856
MJ Guptill,6,1,8,3.75
MJ Guptill,7,0,8,4.666666666666667
MJ Guptill,8,2,2,2.0
MJ Guptill,9,2,2,2.0
MJ Guptill,10,1,1,1.0
MJ Guptill,11,4,4,4.0
MJ Guptill,12,13,13,13.0
MJ Guptill,13,1,1,1.0
MJ Guptill,14,0,0,0.0
MJ Lumb,0,0,14,5.25
MJ Lumb,1,0,9,4.5
MJ Lumb,2,0,10,4.625
MJ Lumb,3,0,19,8.833333333333334
MJ Lumb,4,0,11,4.8
MJ Lumb,5,1,5,2.4
MJ Lumb,6,0,10,4.6
MJ Lumb,7,0,7,2.25
MJ Lumb,8,16,16,16.0
MJ Lumb,9,0,3,1.5
MJ Lumb,10,2,2,2.0
MJ McClenaghan,2,0,0,0.0
MJ McClenaghan,10,13,13,13.0
MJ McClenaghan,11,1,7,4.0
MJ McClenaghan,12,2,2,2.0
MJ McClenaghan,13,5,5,5.0
MJ McClenaghan,14,0,1,0.5
MJ McClenaghan,15,0,1,0.5
MJ McClenaghan,16,0,5,2.0
MJ McClenaghan,17,0,6,3.0
MJ McClenaghan,18,0,7,1.8571428571428572
MJ McClenaghan,19,0,12,1.9
MJ Santner,0,8,8,8.0
MJ Santner,1,1,3,2.0
MJ Santner,2,0,1,0.5
MJ Santner,3,1,1,1.0
MJ Santner,4,2,2,2.0
MJ Santner,5,4,4,4.0
MJ Santner,11,0,0,0.0
MJ Santner,12,1,2,1.5
MJ Santner,13,1,2,1.75
MJ Santner,14,2,6,3.0
MJ Santner,15,1,8,3.6666666666666665
MJ Santner,16,1,2,1.5
MJ Santner,17,0,6,3.0
MJ Santner,18,1,11,5.5
MJ Santner,19,0,10,2.375
MJ Suthar,18,1,1,1.0
MJ Suthar,19,0,0,0.0
MK Lomror,0,0,0,0.0
MK Lomror,1,0,0,0.0
MK Lomror,2,0,0,0.0
MK Lomror,3,4,4,4.0
MK Lomror,4,1,6,2.4
MK Lomror,5,0,7,2.5
MK Lomror,6,1,2,1.4
MK Lomror,7,1,6,2.8
MK Lomror,8,0,9,4.333333333333333
MK Lomror,9,0,14,5.333333333333333
MK Lomror,10,0,3,1.6
MK Lomror,11,0,9,3.3636363636363638
MK Lomror,12,0,13,3.076923076923077
MK Lomror,13,0,13,5.3
MK Lomror,14,0,8,3.1538461538461537
MK Lomror,15,0,24,6.583333333333333
MK Lomror,16,0,10,3.6666666666666665
MK Lomror,17,0,15,3.9166666666666665
MK Lomror,18,0,5,2.888888888888889
MK Lomror,19,0,12,3.2857142857142856
MK Pandey,0,0,11,2.4358974358974357
MK Pandey,1,0,8,2.6944444444444446
MK Pandey,2,0,11,2.672727272727273
MK Pandey,3,0,13,3.4838709677419355
MK Pandey,4,0,16,4.36
MK Pandey,5,0,17,3.585714285714286
MK Pandey,6,0,10,2.925
MK Pandey,7,0,14,3.4743589743589745
MK Pandey,8,0,13,3.025
MK Pandey,9,0,9,2.710526315789474
MK Pandey,10,0,18,3.4473684210526314
MK Pandey,11,0,15,2.971830985915493
MK Pandey,12,0,13,3.7704918032786887
MK Pandey,13,0,16,3.8727272727272726
MK Pandey,14,0,15,4.229166666666667
MK Pandey,15,0,16,3.369565217391304
MK Pandey,16,0,17,4.348837209302325
MK Pandey,17,0,12,3.3055555555555554
MK Pandey,18,0,13,4.230769230769231
MK Pandey,19,0,21,5.1
MK Tiwary,0,0,5,2.2
MK Tiwary,1,0,9,3.0
MK Tiwary,2,0,12,2.272727272727273
MK Tiwary,3,0,14,2.588235294117647
MK Tiwary,4,0,12,2.761904761904762
MK Tiwary,5,0,10,3.1
MK Tiwary,6,0,7,2.4814814814814814
MK Tiwary,7,0,12,3.1785714285714284
MK Tiwary,8,0,9,2.967741935483871
MK Tiwary,9,0,8,3.413793103448276
MK Tiwary,10,0,14,3.1333333333333333
MK Tiwary,11,0,10,3.096774193548387
MK Tiwary,12,0,9,3.303030303030303
MK Tiwary,13,0,14,3.5428571428571427
MK Tiwary,14,0,13,2.9714285714285715
MK Tiwary,15,0,12,3.0
MK Tiwary,16,0,11,3.3055555555555554
MK Tiwary,17,0,10,3.4705882352941178
MK Tiwary,18,1,18,4.071428571428571
MK Tiwary,19,0,21,5.0
ML Hayden,0,0,10,2.9583333333333335
ML Hayden,1,0,16,4.714285714285714
ML Hayden,2,0,14,3.576923076923077
ML Hayden,3,0,11,3.64
ML Hayden,4,0,19,5.380952380952381
ML Hayden,5,0,12,4.95
ML Hayden,6,1,18,4.833333333333333
ML Hayden,7,1,20,4.933333333333334
ML Hayden,8,1,11,3.642857142857143
ML Hayden,9,1,7,3.3
ML Hayden,10,1,10,4.4
ML Hayden,11,1,8,3.7
ML Hayden,12,1,7,3.6
ML Hayden,13,0,16,4.375
ML Hayden,14,1,8,3.75
ML Hayden,15,5,12,7.5
ML Hayden,16,3,18,7.4
ML Hayden,17,9,9,9.0
ML Hayden,18,5,6,5.5
ML Hayden,19,0,0,0.0
MM Ali,0,0,1,0.3333333333333333
MM Ali,1,0,1,0.14285714285714285
MM Ali,2,0,11,3.25
MM Ali,3,0,18,4.416666666666667
MM Ali,4,0,15,3.933333333333333
MM Ali,5,0,26,5.111111111111111
MM Ali,6,0,11,4.066666666666666
MM Ali,7,0,14,3.235294117647059
MM Ali,8,0,12,3.0
MM Ali,9,0,15,4.105263157894737
MM Ali,10,0,19,3.347826086956522
MM Ali,11,1,9,3.75
MM Ali,12,1,13,5.315789473684211
MM Ali,13,1,13,3.8421052631578947
MM Ali,14,0,13,4.105263157894737
MM Ali,15,0,26,5.846153846153846
MM Ali,16,0,13,4.833333333333333
MM Ali,17,0,18,4.75
MM Ali,18,0,12,4.636363636363637
MM Ali,19,0,11,4.111111111111111
MM Patel,12,0,0,0.0
MM Patel,13,0,0,0.0
MM Patel,15,0,0,0.0
MM Patel,16,1,1,1.0
MM Patel,17,0,9,3.25
MM Patel,18,0,3,1.5
MM Patel,19,0,13,2.2857142857142856
MM Sharma,9,2,2,2.0
MM Sharma,10,5,5,5.0
MM Sharma,11,1,7,3.0
MM Sharma,12,0,2,0.6
MM Sharma,13,0,2,1.0
MM Sharma,14,1,7,3.5
MM Sharma,15,1,11,3.75
MM Sharma,16,0,4,2.0
MM Sharma,17,0,6,1.4444444444444444
MM Sharma,18,0,9,2.0
MM Sharma,19,0,20,2.0588235294117645
MN Samuels,2,1,1,1.0
MN Samuels,3,1,1,1.0
MN Samuels,4,0,5,1.6666666666666667
MN Samuels,5,0,1,0.6666666666666666
MN Samuels,6,0,2,1.0
MN Samuels,7,0,7,1.6666666666666667
MN Samuels,8,0,4,1.5
MN Samuels,9,0,6,2.8
MN Samuels,10,0,8,2.8
MN Samuels,11,0,16,6.0
MN Samuels,12,0,6,2.1666666666666665
MN Samuels,13,0,10,4.0
MN Samuels,14,1,5,3.0
MN Samuels,15,2,4,3.0
MN Samuels,16,2,7,4.5
MN Samuels,17,8,8,8.0
MN Samuels,18,1,1,1.0
MN Samuels,19,1,1,1.0
MN van Wyk,0,1,1,1.0
MN van Wyk,1,0,5,2.5
MN van Wyk,2,3,4,3.5
MN van Wyk,3,1,8,4.5
MN van Wyk,4,5,5,5.0
MN van Wyk,5,1,1,1.0
MN van Wyk,6,2,2,2.0
MN van Wyk,7,0,1,0.5
MN van Wyk,8,1,2,1.3333333333333333
MN van Wyk,9,2,3,2.6666666666666665
MN van Wyk,10,1,2,1.6666666666666667
MN van Wyk,11,1,10,7.0
MN van Wyk,12,2,13,6.0
MN van Wyk,13,1,7,4.0
MN van Wyk,14,0,2,1.3333333333333333
MN van Wyk,15,6,6,6.0
MN van Wyk,16,3,7,5.0
MN van Wyk,17,2,8,5.0
MN van Wyk,18,3,9,5.333333333333333
MN van Wyk,19,0,6,2.6666666666666665
MP Stoinis,0,0,4,0.7272727272727273
MP Stoinis,1,0,5,1.6666666666666667
MP Stoinis,2,0,9,3.1538461538461537
MP Stoinis,3,0,18,5.714285714285714
MP Stoinis,4,0,14,4.5
MP Stoinis,5,0,16,3.5238095238095237
MP Stoinis,6,0,14,3.5217391304347827
MP Stoinis,7,1,17,3.85
MP Stoinis,8,0,17,5.5
MP Stoinis,9,0,13,3.9444444444444446
MP Stoinis,10,0,10,3.0434782608695654
MP Stoinis,11,0,12,3.0
MP Stoinis,12,0,15,4.0
MP Stoinis,13,0,11,3.3823529411764706
MP Stoinis,14,0,15,3.8857142857142857
MP Stoinis,15,0,13,3.675675675675676
MP Stoinis,16,0,16,3.4594594594594597
MP Stoinis,17,0,24,4.243243243243243
MP Stoinis,18,0,18,5.428571428571429
MP Stoinis,19,0,25,8.318181818181818
MR Marsh,0,0,8,2.5
MR Marsh,1,0,19,5.375
MR Marsh,2,0,14,4.214285714285714
MR Marsh,3,0,12,3.5
MR Marsh,4,0,13,4.6923076923076925
MR Marsh,5,1,22,7.454545454545454
MR Marsh,6,0,15,5.5
MR Marsh,7,0,6,2.1538461538461537
MR Marsh,8,1,11,4.222222222222222
MR Marsh,9,1,7,3.3636363636363638
MR Marsh,10,0,9,3.6153846153846154
MR Marsh,11,1,7,2.8333333333333335
MR Marsh,12,0,13,3.5833333333333335
MR Marsh,13,1,8,3.0
MR Marsh,14,1,11,3.6666666666666665
MR Marsh,15,0,12,3.3076923076923075
MR Marsh,16,0,11,3.357142857142857
MR Marsh,17,0,10,4.555555555555555
MR Marsh,18,0,13,3.6666666666666665
MR Marsh,19,6,9,7.5
MS Bisla,0,0,10,1.8620689655172413
MS Bisla,1,0,10,2.6666666666666665
MS Bisla,2,0,8,2.9166666666666665
MS Bisla,3,0,17,4.333333333333333
MS Bisla,4,0,18,5.142857142857143
MS Bisla,5,0,15,4.833333333333333
MS Bisla,6,0,8,2.611111111111111
MS Bisla,7,0,12,2.8666666666666667
MS Bisla,8,0,12,4.363636363636363
MS Bisla,9,1,8,3.375
MS Bisla,10,0,10,4.333333333333333
MS Bisla,11,1,11,4.0
MS Bisla,12,0,7,3.857142857142857
MS Bisla,13,1,10,3.8
MS Bisla,14,0,4,1.4
MS Bisla,15,5,7,6.0
MS Bisla,16,4,11,7.0
MS Bisla,17,1,14,5.666666666666667
MS Bisla,18,0,1,0.6666666666666666
MS Dhoni,1,0,0,0.0
MS Dhoni,2,0,0,0.0
MS Dhoni,3,0,9,3.0
MS Dhoni,4,0,6,2.111111111111111
MS Dhoni,5,0,7,2.066666666666667
MS Dhoni,6,0,8,1.8846153846153846
MS Dhoni,7,0,10,2.7142857142857144
MS Dhoni,8,0,8,2.4285714285714284
MS Dhoni,9,0,13,2.7288135593220337
MS Dhoni,10,0,15,2.7625
MS Dhoni,11,0,11,2.696629213483146
MS Dhoni,12,0,14,2.8155339805825244
MS Dhoni,13,0,13,2.767857142857143
MS Dhoni,14,0,24,3.503875968992248
MS Dhoni,15,0,17,3.7028985507246377
MS Dhoni,16,0,17,4.359154929577465
MS Dhoni,17,0,22,5.0
MS Dhoni,18,0,23,6.091666666666667
MS Dhoni,19,0,24,7.731481481481482
MS Gony,12,1,1,1.0
MS Gony,13,0,3,1.3333333333333333
MS Gony,14,0,6,2.0
MS Gony,15,0,9,4.5
MS Gony,16,0,2,1.0
MS Gony,17,0,14,4.75
MS Gony,18,0,17,4.0
MS Gony,19,0,15,4.285714285714286
MS Wade,0,1,12,4.4
MS Wade,1,1,5,3.0
MS Wade,2,0,10,4.2
MS Wade,3,0,9,3.5
MS Wade,4,0,15,3.8333333333333335
MS Wade,5,0,4,1.4
MS Wade,6,1,3,2.0
MS Wade,7,0,11,3.0
MS Wade,8,2,5,3.1666666666666665
MS Wade,9,0,7,3.0
MS Wade,10,0,2,1.3333333333333333
MS Wade,11,0,1,0.5
MS Wade,13,3,3,3.0
MV Boucher,0,4,4,4.0
MV Boucher,1,0,0,0.0
MV Boucher,2,1,1,1.0
MV Boucher,3,1,8,4.5
MV Boucher,4,5,5,5.0
MV Boucher,5,0,2,1.0
MV Boucher,6,1,4,2.5
MV Boucher,7,1,2,1.3333333333333333
MV Boucher,8,1,7,3.3333333333333335
MV Boucher,9,1,3,1.6666666666666667
MV Boucher,10,0,2,1.1666666666666667
MV Boucher,11,0,6,2.3333333333333335
MV Boucher,12,1,9,3.857142857142857
MV Boucher,13,0,3,1.4285714285714286
MV Boucher,14,1,15,5.0
MV Boucher,15,0,15,4.0
MV Boucher,16,0,8,3.0
MV Boucher,17,1,11,4.5
MV Boucher,18,1,12,3.7
MV Boucher,19,0,18,8.0
MW Short,0,1,8,2.6
MW Short,1,0,12,5.6
MW Short,2,0,10,3.75
MW Short,3,0,11,5.0
MW Short,4,2,10,7.0
MW Short,5,1,7,5.0
MW Short,6,1,2,1.5
MW Short,7,1,1,1.0
MW Short,8,2,2,2.0
MW Short,9,1,1,1.0
MW Short,10,3,3,3.0
MW Short,11,0,0,0.0
Mandeep Singh,0,0,10,3.242424242424242
Mandeep Singh,1,0,16,3.212121212121212
Mandeep Singh,2,0,14,4.1875
Mandeep Singh,3,0,9,3.0
Mandeep Singh,4,0,13,2.966666666666667
Mandeep Singh,5,0,9,3.2666666666666666
Mandeep Singh,6,0,11,3.4347826086956523
Mandeep Singh,7,0,8,2.8
Mandeep Singh,8,0,11,3.230769230769231
Mandeep Singh,9,0,14,4.590909090909091
Mandeep Singh,10,0,16,2.9565217391304346
Mandeep Singh,11,0,9,2.090909090909091
Mandeep Singh,12,1,11,3.4705882352941178
Mandeep Singh,13,0,8,3.0952380952380953
Mandeep Singh,14,0,11,3.7916666666666665
Mandeep Singh,15,0,11,3.230769230769231
Mandeep Singh,16,0,13,4.0
Mandeep Singh,17,0,10,3.3043478260869565
Mandeep Singh,18,0,15,3.9444444444444446
Mandeep Singh,19,0,16,5.357142857142857
Mashrafe Mortaza,19,2,2,2.0
Mayank Dagar,16,0,0,0.0
Misbah-ul-Haq,1,0,0,0.0
Misbah-ul-Haq,2,9,9,9.0
Misbah-ul-Haq,3,1,5,3.0
Misbah-ul-Haq,4,0,11,5.5
Misbah-ul-Haq,5,0,1,0.5
Misbah-ul-Haq,6,2,2,2.0
Misbah-ul-Haq,7,5,5,5.0
Misbah-ul-Haq,8,3,3,3.0
Misbah-ul-Haq,9,1,1,1.0
Misbah-ul-Haq,10,17,17,17.0
Misbah-ul-Haq,11,0,2,1.0
Misbah-ul-Haq,12,1,2,1.3333333333333333
Misbah-ul-Haq,13,0,2,1.0
Misbah-ul-Haq,14,0,7,2.3333333333333335
Misbah-ul-Haq,15,0,2,1.0
Misbah-ul-Haq,16,13,13,13.0
Misbah-ul-Haq,17,2,2,2.0
Misbah-ul-Haq,18,1,1,1.0
Misbah-ul-Haq,19,24,24,24.0
Mohammad Ashraful,2,0,0,0.0
Mohammad Ashraful,3,2,2,2.0
Mohammad Ashraful,4,0,0,0.0
Mohammad Asif,13,1,1,1.0
Mohammad Asif,14,1,1,1.0
Mohammad Asif,15,1,1,1.0
Mohammad Asif,16,0,0,0.0
Mohammad Asif,18,0,0,0.0
Mohammad Hafeez,0,1,4,2.0
Mohammad Hafeez,1,0,6,2.3333333333333335
Mohammad Hafeez,2,4,6,5.0
Mohammad Hafeez,3,0,0,0.0
Mohammad Hafeez,4,1,1,1.0
Mohammad Hafeez,5,4,4,4.0
Mohammad Hafeez,6,0,0,0.0
Mohammad Hafeez,7,1,1,1.0
Mohammad Hafeez,8,2,2,2.0
Mohammad Hafeez,9,2,2,2.0
Mohammad Hafeez,10,2,2,2.0
Mohammad Hafeez,11,1,1,1.0
Mohammad Hafeez,12,1,2,1.5
Mohammad Hafeez,13,0,7,3.0
Mohammad Hafeez,14,1,5,3.0
Mohammad Hafeez,15,5,5,5.0
Mohammad Hafeez,16,0,0,0.0
Mohammad Hafeez,17,1,1,1.0
Mohammad Hafeez,18,4,4,4.0
Mohammad Nabi,0,6,6,6.0
Mohammad Nabi,3,1,1,1.0
Mohammad Nabi,4,2,2,2.0
Mohammad Nabi,5,17,17,17.0
Mohammad Nabi,6,2,2,2.0
Mohammad Nabi,7,1,2,1.5
Mohammad Nabi,8,1,6,3.5
Mohammad Nabi,9,6,6,6.0
Mohammad Nabi,10,1,2,1.5
Mohammad Nabi,11,0,7,2.6666666666666665
Mohammad Nabi,12,1,4,2.6666666666666665
Mohammad Nabi,13,1,13,4.5
Mohammad Nabi,14,0,7,2.75
Mohammad Nabi,15,0,9,4.0
Mohammad Nabi,16,0,6,3.3333333333333335
Mohammad Nabi,17,0,13,4.625
Mohammad Nabi,18,0,10,3.857142857142857
Mohammad Nabi,19,0,7,3.5714285714285716
Mohammed Shami,9,1,1,1.0
Mohammed Shami,10,6,6,6.0
Mohammed Shami,11,1,1,1.0
Mohammed Shami,12,5,5,5.0
Mohammed Shami,13,1,1,1.0
Mohammed Shami,14,0,0,0.0
Mohammed Shami,15,0,1,0.6666666666666666
Mohammed Shami,16,0,8,2.2
Mohammed Shami,17,0,3,1.2
Mohammed Shami,18,0,12,2.727272727272727
Mohammed Shami,19,0,6,1.3333333333333333
Mohammed Siraj,15,0,5,1.8
Mohammed Siraj,16,0,2,0.5
Mohammed Siraj,17,0,5,1.8
Mohammed Siraj,18,0,12,3.230769230769231
Mohammed Siraj,19,0,10,2.8461538461538463
Mohit Rathee,16,1,1,1.0
Mohit Rathee,18,0,0,0.0
Mohsin Khan,12,1,1,1.0
Mohsin Khan,15,0,0,0.0
Mohsin Khan,16,0,0,0.0
Mohsin Khan,17,1,6,3.5
Mohsin Khan,18,2,7,4.5
Mohsin Khan,19,1,7,4.0
Mujeeb Ur Rahman,12,1,1,1.0
Mujeeb Ur Rahman,13,0,0,0.0
Mujeeb Ur Rahman,17,8,8,8.0
Mujeeb Ur Rahman,18,0,2,1.0
Mujeeb Ur Rahman,19,0,1,0.2
Mukesh Choudhary,13,4,4,4.0
Mukesh Choudhary,14,0,0,0.0
Mukesh Choudhary,17,2,2,2.0
Mukesh Kumar,15,1,1,1.0
Mukesh Kumar,16,1,1,1.0
Mukesh Kumar,17,1,2,1.5
Mukesh Kumar,18,0,2,1.0
Mukesh Kumar,19,0,2,1.0
Mustafizur Rahman,15,0,0,0.0
Mustafizur Rahman,17,1,1,1.0
Mustafizur Rahman,18,1,1,1.0
Mustafizur Rahman,19,0,7,2.25
N Jagadeesan,0,0,1,0.5
N Jagadeesan,1,0,12,3.2857142857142856
N Jagadeesan,2,1,7,4.666666666666667
N Jagadeesan,3,1,9,3.6666666666666665
N Jagadeesan,4,1,11,6.0
N Jagadeesan,5,1,1,1.0
N Jagadeesan,6,1,11,4.666666666666667
N Jagadeesan,7,1,5,3.0
N Jagadeesan,8,0,5,2.2
N Jagadeesan,9,0,1,0.3333333333333333
N Jagadeesan,10,2,7,4.5
N Jagadeesan,11,1,1,1.0
N Jagadeesan,12,6,10,8.0
N Jagadeesan,13,3,8,5.5
N Jagadeesan,14,0,11,5.5
N Jagadeesan,15,2,2,2.0
N Jagadeesan,16,1,1,1.0
N Jagadeesan,17,2,2,2.0
N Jagadeesan,18,3,3,3.0
N Jagadeesan,19,3,3,3.0
N Pooran,0,0,1,0.3333333333333333
N Pooran,1,0,1,0.5
N Pooran,2,17,17,17.0
N Pooran,3,0,20,6.5
N Pooran,4,0,12,3.75
N Pooran,5,0,11,5.2
N Pooran,6,0,18,7.636363636363637
N Pooran,7,0,12,4.0625
N Pooran,8,0,28,4.45
N Pooran,9,0,15,4.304347826086956
N Pooran,10,0,15,4.571428571428571
N Pooran,11,0,19,3.1714285714285713
N Pooran,12,0,28,5.242424242424242
N Pooran,13,0,19,6.419354838709677
N Pooran,14,0,23,4.7631578947368425
N Pooran,15,0,19,4.717948717948718
N Pooran,16,0,13,4.27027027027027
